sensor_id,date,wind_speed,precipitation,wind_gusts
147038.0,2025-12-13,22.1,0.2,48.6
147038.0,2025-12-14,21.0,0.0,48.6
147038.0,2025-12-15,11.8,0.0,24.1
147038.0,2025-12-16,15.9,0.3,36.0
147038.0,2025-12-17,16.0,0.3,36.0
147038.0,2025-12-18,22.9,0.3,53.6
147038.0,2025-12-19,19.4,0.0,41.0
147038.0,2025-12-20,19.9,0.0,42.5
147038.0,2025-12-21,15.1,0.0,31.7
147038.0,2025-12-22,17.0,0.0,41.4
147038.0,2025-12-23,16.9,0.2,43.9
147038.0,2025-12-24,14.4,0.0,34.9
147038.0,2025-12-25,17.9,0.0,40.7
147038.0,2025-12-26,15.9,0.0,38.2
147038.0,2025-12-27,19.0,0.0,42.1
147038.0,2025-12-28,31.0,0.0,70.6
147038.0,2025-12-29,22.7,0.0,56.2
147038.0,2025-12-30,12.4,0.0,27.0
151486.0,2025-01-01,10.1,0.0,24.5
151486.0,2025-01-02,10.0,0.0,25.6
151486.0,2025-01-03,7.7,0.0,20.9
151486.0,2025-01-04,20.0,0.3,43.2
151486.0,2025-01-05,30.1,3.2,69.8
151486.0,2025-01-06,22.5,0.0,51.1
151486.0,2025-01-07,12.1,0.0,26.3
151486.0,2025-01-08,12.9,0.0,28.8
151486.0,2025-01-09,10.6,24.5,23.4
151486.0,2025-01-10,19.9,1.3,39.6
151486.0,2025-01-11,14.7,0.0,29.9
151486.0,2025-01-12,16.8,0.0,36.7
151486.0,2025-01-13,13.9,0.0,28.1
151486.0,2025-01-14,6.3,0.0,15.8
151486.0,2025-01-15,6.1,0.0,15.8
151486.0,2025-01-16,9.1,0.0,23.8
151486.0,2025-01-17,18.5,0.7,41.4
151486.0,2025-01-18,23.5,0.0,52.6
151486.0,2025-01-19,22.9,0.0,49.7
151486.0,2025-01-20,12.1,0.0,28.1
151486.0,2025-01-21,17.5,0.0,38.5
151486.0,2025-01-22,17.1,0.0,40.0
151486.0,2025-01-23,13.3,0.0,31.0
151486.0,2025-01-24,17.6,0.0,38.9
151486.0,2025-01-25,16.2,0.0,37.1
151486.0,2025-01-26,12.5,3.3,29.2
151486.0,2025-01-27,12.3,0.0,25.6
151486.0,2025-01-28,7.3,0.0,18.0
151486.0,2025-01-29,14.2,56.6,33.5
151486.0,2025-01-30,15.9,14.9,35.3
151486.0,2025-01-31,21.1,0.0,45.7
151486.0,2025-02-01,15.3,0.0,31.3
151486.0,2025-02-02,15.8,0.0,32.4
151486.0,2025-02-03,15.4,0.0,33.1
151486.0,2025-02-04,11.9,0.0,27.4
151486.0,2025-02-05,16.6,0.1,34.2
151486.0,2025-02-06,17.2,0.0,35.6
151486.0,2025-02-07,17.0,0.0,34.9
151486.0,2025-02-08,21.4,0.0,50.0
151486.0,2025-02-09,12.4,0.1,28.4
151486.0,2025-02-10,9.9,2.6,24.5
151486.0,2025-02-11,12.4,7.7,32.0
151486.0,2025-02-12,18.1,8.9,40.3
151486.0,2025-02-13,18.7,0.0,42.5
151486.0,2025-02-14,16.0,0.1,33.8
151486.0,2025-02-15,26.0,0.0,58.7
151486.0,2025-02-16,20.9,0.0,46.4
151486.0,2025-02-17,16.0,0.0,36.7
151486.0,2025-02-18,23.9,3.1,54.0
151486.0,2025-02-19,20.9,0.0,54.7
151486.0,2025-02-20,17.9,0.0,41.0
151486.0,2025-02-21,9.3,0.0,20.9
151486.0,2025-02-22,6.3,0.0,16.9
151486.0,2025-02-23,8.1,10.0,16.9
151486.0,2025-02-24,12.0,0.0,29.9
151486.0,2025-02-25,16.3,0.0,33.8
151486.0,2025-02-26,19.6,0.0,41.4
151486.0,2025-02-27,18.0,1.0,40.3
151486.0,2025-02-28,10.4,0.0,27.0
151486.0,2025-03-01,14.3,0.0,28.1
151486.0,2025-03-02,22.4,3.5,52.6
151486.0,2025-03-03,22.7,0.2,52.9
151486.0,2025-03-04,41.6,14.1,98.3
151486.0,2025-03-05,27.8,0.0,69.1
151486.0,2025-03-06,20.3,0.0,44.6
151486.0,2025-03-07,19.4,0.0,41.4
151486.0,2025-03-08,19.7,3.9,41.8
151486.0,2025-03-09,18.4,0.8,41.8
151486.0,2025-03-10,10.7,0.0,23.4
151486.0,2025-03-11,18.7,0.0,40.3
151486.0,2025-03-12,19.9,0.0,62.6
151486.0,2025-03-13,18.2,0.0,37.8
151486.0,2025-03-14,33.0,0.0,74.2
151486.0,2025-03-15,25.4,0.0,60.1
151486.0,2025-03-16,12.2,0.0,26.6
151486.0,2025-03-17,22.0,0.0,49.0
151486.0,2025-03-18,28.0,0.0,61.2
151486.0,2025-03-19,31.7,0.0,78.8
151486.0,2025-03-20,19.4,0.0,44.3
151486.0,2025-03-21,21.3,0.0,49.7
151486.0,2025-03-22,25.0,0.0,55.8
151486.0,2025-03-23,24.3,0.0,52.6
151486.0,2025-03-24,9.9,0.0,28.4
151486.0,2025-03-25,16.2,0.2,38.2
151486.0,2025-03-26,18.7,0.0,44.6
151486.0,2025-03-27,23.4,0.3,56.9
151486.0,2025-03-28,16.6,8.7,37.8
151486.0,2025-03-29,19.6,0.5,45.4
151486.0,2025-03-30,20.1,0.0,45.7
151486.0,2025-03-31,13.1,0.0,32.4
151486.0,2025-04-01,26.4,0.2,59.0
151486.0,2025-04-02,26.3,4.8,56.2
151486.0,2025-04-03,24.6,47.8,47.5
151486.0,2025-04-04,16.4,10.4,38.5
151486.0,2025-04-05,24.4,30.8,53.3
151486.0,2025-04-06,21.3,0.0,48.2
151486.0,2025-04-07,9.1,0.0,24.8
151486.0,2025-04-08,12.6,0.0,27.7
151486.0,2025-04-09,20.2,0.0,44.3
151486.0,2025-04-10,12.2,0.0,31.7
151486.0,2025-04-11,10.2,0.0,29.2
151486.0,2025-04-12,21.9,0.0,50.0
151486.0,2025-04-13,25.1,0.0,56.9
151486.0,2025-04-14,22.4,0.0,48.2
151486.0,2025-04-15,18.5,0.0,40.3
151486.0,2025-04-16,20.9,0.0,50.4
151486.0,2025-04-17,23.5,0.0,52.2
151486.0,2025-04-18,23.6,0.0,62.3
151486.0,2025-04-19,24.7,60.5,57.6
151486.0,2025-04-20,27.9,4.5,68.4
151486.0,2025-04-21,7.9,0.0,21.2
151486.0,2025-04-22,12.1,0.0,29.2
151486.0,2025-04-23,13.1,16.0,31.0
151486.0,2025-04-24,18.3,14.3,45.4
151486.0,2025-04-25,10.4,2.4,37.4
151486.0,2025-04-26,18.0,0.1,41.4
151486.0,2025-04-27,20.2,0.3,44.6
151486.0,2025-04-28,27.8,0.0,59.8
151486.0,2025-04-29,24.0,1.5,54.0
151486.0,2025-04-30,21.2,27.5,43.6
151486.0,2025-05-01,14.3,0.2,38.2
151486.0,2025-05-02,17.6,1.0,42.1
151486.0,2025-05-03,11.9,0.0,30.2
151486.0,2025-05-04,9.2,0.0,23.4
151486.0,2025-05-05,14.6,1.9,35.6
151486.0,2025-05-06,19.7,36.0,41.4
151486.0,2025-05-07,10.3,0.3,24.8
151486.0,2025-05-08,14.0,0.0,33.8
151486.0,2025-05-09,20.0,1.2,47.9
151486.0,2025-05-10,16.6,0.0,38.5
151486.0,2025-05-11,17.7,0.0,43.2
151486.0,2025-05-12,9.5,0.0,22.3
151486.0,2025-05-13,18.5,0.0,45.0
151486.0,2025-05-14,18.5,0.0,36.7
151486.0,2025-05-15,16.1,0.0,39.6
151486.0,2025-05-16,15.3,0.6,36.4
151486.0,2025-05-17,19.0,1.1,50.8
151486.0,2025-05-18,21.1,30.8,47.2
151486.0,2025-05-19,24.4,14.8,58.3
151486.0,2025-05-20,19.3,0.0,44.6
151486.0,2025-05-21,14.7,0.0,37.8
151486.0,2025-05-22,24.3,2.4,46.4
151486.0,2025-05-23,17.9,0.0,47.9
151486.0,2025-05-24,22.6,0.0,51.1
151486.0,2025-05-25,24.6,0.6,54.4
151486.0,2025-05-26,23.0,29.7,56.2
151486.0,2025-05-27,11.2,1.2,28.4
151486.0,2025-05-28,12.8,8.8,30.6
151486.0,2025-05-29,9.4,4.2,22.7
151486.0,2025-05-30,13.4,10.9,28.4
151486.0,2025-05-31,8.5,0.0,16.9
151486.0,2025-06-01,23.9,21.7,50.4
151486.0,2025-06-02,16.8,0.0,39.2
151486.0,2025-06-03,23.4,3.8,53.3
151486.0,2025-06-04,16.9,10.1,37.1
151486.0,2025-06-05,14.2,19.1,33.5
151486.0,2025-06-06,12.4,0.0,35.6
151486.0,2025-06-07,15.7,1.7,32.8
151486.0,2025-06-08,21.7,22.7,54.0
151486.0,2025-06-09,16.9,28.8,40.0
151486.0,2025-06-10,9.5,1.2,22.3
151486.0,2025-06-11,12.3,14.5,34.2
151486.0,2025-06-12,10.9,4.7,20.9
151486.0,2025-06-13,14.1,0.7,33.8
151486.0,2025-06-14,13.4,6.9,33.1
151486.0,2025-06-15,14.5,14.6,29.9
151486.0,2025-06-16,9.5,0.0,25.2
151486.0,2025-06-17,23.1,0.0,51.8
151486.0,2025-06-18,21.3,1.3,47.9
151486.0,2025-06-19,21.6,2.4,44.6
151486.0,2025-06-20,19.0,0.0,47.2
151486.0,2025-06-21,23.6,0.1,54.4
151486.0,2025-06-22,21.1,0.0,48.6
151486.0,2025-06-23,16.5,0.0,40.0
151486.0,2025-06-24,15.4,0.6,49.3
151486.0,2025-06-25,15.1,0.2,40.0
151486.0,2025-06-26,13.6,0.2,34.9
151486.0,2025-06-27,12.9,0.0,33.5
151486.0,2025-06-28,15.3,0.0,36.7
151486.0,2025-06-29,16.1,0.0,41.4
151486.0,2025-06-30,23.1,16.1,46.4
151486.0,2025-07-01,6.4,0.3,19.4
151486.0,2025-07-02,7.6,0.3,21.2
151486.0,2025-07-03,16.8,1.8,39.2
151486.0,2025-07-04,22.4,11.1,49.0
151486.0,2025-07-05,16.5,0.8,43.2
151486.0,2025-07-06,13.8,17.3,37.4
151486.0,2025-07-07,13.7,3.3,36.0
151486.0,2025-07-08,14.8,3.1,41.0
151486.0,2025-07-09,15.3,0.2,34.9
151486.0,2025-07-10,15.9,0.0,34.9
151486.0,2025-07-11,20.0,0.0,48.2
151486.0,2025-07-12,16.1,9.8,37.4
151486.0,2025-07-13,14.3,1.6,31.7
151486.0,2025-07-14,9.9,11.7,24.1
151486.0,2025-07-15,15.3,0.7,40.0
151486.0,2025-07-16,16.8,0.2,42.1
151486.0,2025-07-17,14.9,0.0,36.4
151486.0,2025-07-18,14.4,0.0,32.4
151486.0,2025-07-19,17.5,0.0,40.0
151486.0,2025-07-20,18.8,0.2,47.9
151486.0,2025-07-21,18.4,0.0,42.8
151486.0,2025-07-22,15.0,0.0,39.6
151486.0,2025-07-23,17.6,0.0,42.1
151486.0,2025-07-24,13.9,0.0,34.6
151486.0,2025-07-25,12.7,0.0,31.7
151486.0,2025-07-26,16.2,5.0,34.2
151486.0,2025-07-27,16.2,0.9,39.6
151486.0,2025-07-28,12.7,0.0,27.4
151486.0,2025-07-29,11.2,0.0,28.1
151486.0,2025-07-30,11.0,0.0,29.2
151486.0,2025-07-31,9.7,0.0,25.6
151486.0,2025-08-01,15.7,2.2,42.8
151486.0,2025-08-02,16.3,3.6,39.6
151486.0,2025-08-03,17.6,0.8,37.8
151486.0,2025-08-04,18.3,11.8,32.0
151486.0,2025-08-05,9.2,0.0,22.7
151486.0,2025-08-06,10.8,0.0,26.6
151486.0,2025-08-07,11.9,0.0,31.3
151486.0,2025-08-08,15.9,0.0,38.5
151486.0,2025-08-09,15.7,0.0,39.6
151486.0,2025-08-10,15.8,0.0,38.2
151486.0,2025-08-11,14.3,0.5,30.6
151486.0,2025-08-12,18.8,3.0,46.8
151486.0,2025-08-13,7.7,0.0,22.3
151486.0,2025-08-14,12.6,0.4,32.0
151486.0,2025-08-15,16.1,0.0,35.6
151486.0,2025-08-16,18.1,0.1,45.4
151486.0,2025-08-17,11.5,0.2,29.2
151486.0,2025-08-18,10.0,0.0,28.1
151486.0,2025-08-19,13.4,0.0,30.6
151486.0,2025-08-20,12.2,5.8,32.8
151486.0,2025-08-21,12.3,0.1,32.8
151486.0,2025-08-22,11.0,1.3,25.9
151486.0,2025-08-23,15.4,0.0,39.6
151486.0,2025-08-24,9.6,0.2,23.8
151486.0,2025-08-25,13.9,0.0,31.7
151486.0,2025-08-26,14.2,0.0,32.0
151486.0,2025-08-27,15.0,0.6,34.9
151486.0,2025-08-28,15.2,9.0,37.8
151486.0,2025-08-29,11.7,0.2,32.4
151486.0,2025-08-30,10.9,14.4,24.1
151486.0,2025-08-31,9.2,7.5,26.3
151486.0,2025-09-01,9.9,2.8,23.4
151486.0,2025-09-02,10.4,0.2,21.6
151486.0,2025-09-03,11.7,0.0,31.7
151486.0,2025-09-04,16.9,0.0,39.2
151486.0,2025-09-05,20.7,1.1,44.6
151486.0,2025-09-06,17.9,7.4,35.3
151486.0,2025-09-07,12.0,0.8,29.9
151486.0,2025-09-08,8.5,0.0,24.5
151486.0,2025-09-09,11.1,0.0,27.0
151486.0,2025-09-10,11.0,0.0,25.9
151486.0,2025-09-11,9.8,0.0,28.4
151486.0,2025-09-12,11.0,0.0,31.3
151486.0,2025-09-13,15.4,0.0,38.9
151486.0,2025-09-14,15.9,0.0,41.0
151486.0,2025-09-15,12.1,0.6,33.5
151486.0,2025-09-16,11.9,0.0,29.2
151486.0,2025-09-17,8.8,0.0,25.2
151486.0,2025-09-18,8.1,0.1,27.0
151486.0,2025-09-19,12.1,0.5,43.9
151486.0,2025-09-20,12.3,0.0,32.4
151486.0,2025-09-21,15.3,1.3,41.4
151486.0,2025-09-22,17.6,6.4,37.1
151486.0,2025-09-23,15.2,0.0,33.1
151486.0,2025-09-24,16.8,8.0,36.7
151486.0,2025-09-25,15.4,0.0,37.1
151486.0,2025-09-26,10.5,0.0,20.5
151486.0,2025-09-27,8.1,0.0,20.9
151486.0,2025-09-28,6.7,0.0,22.0
151486.0,2025-09-29,5.8,0.0,20.2
151486.0,2025-09-30,10.4,0.5,21.2
151486.0,2025-10-01,12.2,0.0,28.8
151486.0,2025-10-02,10.8,0.0,26.3
151486.0,2025-10-03,12.2,0.1,28.1
151486.0,2025-10-04,14.0,0.0,35.3
151486.0,2025-10-05,14.2,0.0,34.9
151486.0,2025-10-06,9.3,0.0,22.3
151486.0,2025-10-07,13.4,0.8,32.8
151486.0,2025-10-08,11.5,0.0,27.7
151486.0,2025-10-09,11.0,0.0,26.3
151486.0,2025-10-10,8.2,0.0,18.0
151486.0,2025-10-11,8.8,0.0,22.0
151486.0,2025-10-12,15.7,0.0,39.2
151486.0,2025-10-13,12.9,0.0,31.3
151486.0,2025-10-14,9.4,0.0,23.0
151486.0,2025-10-15,10.1,0.0,22.7
151486.0,2025-10-16,15.0,0.0,36.4
151486.0,2025-10-17,16.0,0.0,37.4
151486.0,2025-10-18,17.6,7.4,43.6
151486.0,2025-10-19,21.9,0.0,45.7
151486.0,2025-10-20,20.0,0.0,47.2
151486.0,2025-10-21,18.8,0.0,41.8
151486.0,2025-10-22,10.3,0.0,27.4
151486.0,2025-10-23,16.1,0.2,36.4
151486.0,2025-10-24,24.4,21.8,48.6
151486.0,2025-10-25,16.2,2.5,34.2
151486.0,2025-10-26,6.4,0.0,13.3
151486.0,2025-10-27,12.8,0.0,26.3
151486.0,2025-10-28,30.5,0.1,67.3
151486.0,2025-10-29,30.8,0.0,67.3
151486.0,2025-10-30,10.2,0.0,20.2
151486.0,2025-10-31,12.1,0.0,24.5
151486.0,2025-11-01,10.7,0.7,20.9
151486.0,2025-11-02,10.2,0.0,20.9
151486.0,2025-11-03,13.3,0.0,30.6
151486.0,2025-11-04,18.3,0.0,41.4
151486.0,2025-11-05,16.1,0.0,34.6
151486.0,2025-11-06,17.3,0.0,38.5
151486.0,2025-11-07,16.8,0.0,36.0
151486.0,2025-11-08,21.4,0.0,45.0
151486.0,2025-11-09,21.2,0.0,48.2
151486.0,2025-11-10,11.7,0.0,29.5
151486.0,2025-11-11,20.6,0.0,46.1
151486.0,2025-11-12,14.5,0.0,29.5
151486.0,2025-11-13,16.0,0.0,37.4
151486.0,2025-11-14,17.1,0.0,45.7
151486.0,2025-11-15,18.3,0.0,42.8
151486.0,2025-11-16,13.0,0.0,26.6
151486.0,2025-11-17,19.5,0.0,41.0
151486.0,2025-11-18,17.3,0.0,36.7
151486.0,2025-11-19,12.2,0.0,28.4
151486.0,2025-11-20,18.9,18.6,39.6
151486.0,2025-11-21,10.3,0.0,23.8
151486.0,2025-11-22,9.7,0.0,24.5
151486.0,2025-11-23,11.8,25.6,29.2
151486.0,2025-11-24,15.6,35.9,45.4
151486.0,2025-11-25,14.4,0.0,29.5
151486.0,2025-11-26,15.8,0.0,33.8
151486.0,2025-11-27,6.2,0.0,15.1
151486.0,2025-11-28,22.4,8.2,46.4
151486.0,2025-11-29,26.0,11.2,56.9
151486.0,2025-11-30,20.2,0.1,43.9
151486.0,2025-12-01,13.8,2.6,29.5
151486.0,2025-12-02,11.9,0.0,24.1
151486.0,2025-12-03,14.5,0.0,31.3
151486.0,2025-12-04,16.3,0.8,34.6
151486.0,2025-12-05,10.0,0.0,24.5
151486.0,2025-12-06,10.2,0.0,19.8
151486.0,2025-12-07,19.9,0.0,43.6
151486.0,2025-12-08,11.4,0.0,23.8
151486.0,2025-12-09,16.7,0.0,34.9
151486.0,2025-12-10,19.4,0.0,42.5
151486.0,2025-12-11,12.8,0.0,28.8
151486.0,2025-12-12,11.1,0.0,21.6
151486.0,2025-12-13,20.4,0.0,44.3
151486.0,2025-12-14,21.0,0.0,45.7
151486.0,2025-12-15,10.7,0.0,21.6
151486.0,2025-12-16,15.0,0.0,33.5
151486.0,2025-12-17,15.0,0.5,33.5
151486.0,2025-12-18,22.8,0.0,51.5
151486.0,2025-12-19,17.1,0.0,37.8
151486.0,2025-12-20,17.7,0.0,36.7
151486.0,2025-12-21,13.6,0.1,29.2
151486.0,2025-12-22,15.6,0.0,37.1
151486.0,2025-12-23,16.9,0.1,40.0
151486.0,2025-12-24,15.5,0.0,35.3
151486.0,2025-12-25,17.6,0.0,38.9
151486.0,2025-12-26,15.9,0.0,33.1
151486.0,2025-12-27,18.2,0.0,38.5
151486.0,2025-12-28,29.2,0.1,66.2
151486.0,2025-12-29,19.3,0.0,48.6
151486.0,2025-12-30,10.1,0.0,21.2
164335.0,2025-01-01,12.7,0.0,25.9
164335.0,2025-01-02,10.5,0.0,24.1
164335.0,2025-01-03,12.4,0.0,27.4
164335.0,2025-01-04,23.3,0.1,46.1
164335.0,2025-01-05,34.6,2.7,71.3
164335.0,2025-01-06,26.0,0.0,52.9
164335.0,2025-01-07,12.3,0.0,27.0
164335.0,2025-01-08,12.5,0.0,26.3
164335.0,2025-01-09,12.3,25.5,23.0
164335.0,2025-01-10,19.5,4.0,37.4
164335.0,2025-01-11,17.9,0.0,32.8
164335.0,2025-01-12,18.6,0.0,34.6
164335.0,2025-01-13,16.6,0.0,31.3
164335.0,2025-01-14,8.5,0.0,18.4
164335.0,2025-01-15,7.3,0.0,17.6
164335.0,2025-01-16,12.3,0.0,22.3
164335.0,2025-01-17,23.0,0.1,46.4
164335.0,2025-01-18,24.6,0.0,50.8
164335.0,2025-01-19,23.6,0.0,52.6
164335.0,2025-01-20,13.1,0.0,31.0
164335.0,2025-01-21,19.1,0.2,38.5
164335.0,2025-01-22,19.3,0.0,40.0
164335.0,2025-01-23,11.5,0.0,27.7
164335.0,2025-01-24,18.5,0.0,36.0
164335.0,2025-01-25,19.6,0.0,38.2
164335.0,2025-01-26,12.8,2.6,27.7
164335.0,2025-01-27,14.2,0.0,27.0
164335.0,2025-01-28,7.9,0.0,19.1
164335.0,2025-01-29,15.7,17.7,33.8
164335.0,2025-01-30,19.3,43.0,37.8
164335.0,2025-01-31,21.9,0.0,43.9
164335.0,2025-02-01,19.0,0.0,36.0
164335.0,2025-02-02,20.5,0.0,39.6
164335.0,2025-02-03,20.8,0.0,40.3
164335.0,2025-02-04,14.9,0.0,28.8
164335.0,2025-02-05,20.7,0.1,40.3
164335.0,2025-02-06,20.7,0.1,43.2
164335.0,2025-02-07,18.5,0.0,35.6
164335.0,2025-02-08,23.1,0.1,47.5
164335.0,2025-02-09,16.9,0.9,33.8
164335.0,2025-02-10,13.6,3.3,28.4
164335.0,2025-02-11,15.4,9.0,34.2
164335.0,2025-02-12,19.7,26.8,42.8
164335.0,2025-02-13,20.0,0.0,41.8
164335.0,2025-02-14,19.1,0.3,37.8
164335.0,2025-02-15,25.0,0.3,58.0
164335.0,2025-02-16,23.3,0.0,47.5
164335.0,2025-02-17,15.9,0.0,34.2
164335.0,2025-02-18,25.4,3.2,52.2
164335.0,2025-02-19,23.9,0.0,53.6
164335.0,2025-02-20,18.4,0.0,39.2
164335.0,2025-02-21,12.5,0.0,27.4
164335.0,2025-02-22,7.3,0.0,15.8
164335.0,2025-02-23,9.3,0.8,20.2
164335.0,2025-02-24,11.6,0.0,26.6
164335.0,2025-02-25,17.0,0.0,32.8
164335.0,2025-02-26,24.4,0.0,48.6
164335.0,2025-02-27,18.4,0.8,42.1
164335.0,2025-02-28,14.2,0.0,33.1
164335.0,2025-03-01,17.1,0.0,38.9
164335.0,2025-03-02,23.4,7.3,53.3
164335.0,2025-03-03,24.3,0.1,49.7
164335.0,2025-03-04,39.0,13.7,80.6
164335.0,2025-03-05,30.7,0.0,66.2
164335.0,2025-03-06,19.7,0.0,40.7
164335.0,2025-03-07,24.3,0.0,49.0
164335.0,2025-03-08,23.2,15.0,54.4
164335.0,2025-03-09,18.7,1.5,40.3
164335.0,2025-03-10,13.1,0.0,26.6
164335.0,2025-03-11,20.4,0.0,40.0
164335.0,2025-03-12,20.7,0.0,44.3
164335.0,2025-03-13,16.2,0.0,30.2
164335.0,2025-03-14,33.3,0.0,69.5
164335.0,2025-03-15,27.8,0.2,59.4
164335.0,2025-03-16,15.8,0.0,31.0
164335.0,2025-03-17,25.4,0.0,53.6
164335.0,2025-03-18,32.9,0.0,68.8
164335.0,2025-03-19,38.1,0.0,80.3
164335.0,2025-03-20,23.9,0.0,49.0
164335.0,2025-03-21,25.0,0.0,54.7
164335.0,2025-03-22,25.2,0.0,52.2
164335.0,2025-03-23,28.6,0.0,57.2
164335.0,2025-03-24,15.8,0.0,34.9
164335.0,2025-03-25,12.4,0.9,33.8
164335.0,2025-03-26,20.1,4.3,45.0
164335.0,2025-03-27,22.3,1.3,46.8
164335.0,2025-03-28,19.9,17.7,43.6
164335.0,2025-03-29,20.7,0.0,44.3
164335.0,2025-03-30,25.6,0.1,53.3
164335.0,2025-03-31,17.9,0.0,35.3
164335.0,2025-04-01,32.3,0.0,68.8
164335.0,2025-04-02,31.5,5.9,63.4
164335.0,2025-04-03,25.6,72.5,49.0
164335.0,2025-04-04,18.5,8.9,50.8
164335.0,2025-04-05,28.7,23.7,60.1
164335.0,2025-04-06,20.5,0.7,43.2
164335.0,2025-04-07,10.8,0.0,27.7
164335.0,2025-04-08,14.3,0.0,25.9
164335.0,2025-04-09,20.5,0.0,43.9
164335.0,2025-04-10,11.6,0.0,26.3
164335.0,2025-04-11,10.5,0.0,24.5
164335.0,2025-04-12,20.8,0.0,42.5
164335.0,2025-04-13,28.0,0.0,57.6
164335.0,2025-04-14,25.9,0.0,51.5
164335.0,2025-04-15,20.8,0.0,42.5
164335.0,2025-04-16,21.8,0.0,47.2
164335.0,2025-04-17,27.1,0.0,54.4
164335.0,2025-04-18,31.8,0.3,67.0
164335.0,2025-04-19,27.9,10.3,58.3
164335.0,2025-04-20,28.5,4.4,63.7
164335.0,2025-04-21,9.3,0.0,22.0
164335.0,2025-04-22,12.4,0.0,26.6
164335.0,2025-04-23,16.4,5.5,32.0
164335.0,2025-04-24,18.0,14.9,37.1
164335.0,2025-04-25,12.1,1.1,27.4
164335.0,2025-04-26,18.4,0.1,41.4
164335.0,2025-04-27,21.7,0.1,44.3
164335.0,2025-04-28,27.9,0.1,57.6
164335.0,2025-04-29,29.0,12.8,58.7
164335.0,2025-04-30,23.9,35.4,51.1
164335.0,2025-05-01,15.0,0.1,28.4
164335.0,2025-05-02,17.5,8.9,40.0
164335.0,2025-05-03,13.4,0.0,29.5
164335.0,2025-05-04,8.5,0.0,18.7
164335.0,2025-05-05,14.9,1.1,33.8
164335.0,2025-05-06,24.7,50.6,48.2
164335.0,2025-05-07,11.2,0.0,27.0
164335.0,2025-05-08,15.8,0.0,37.1
164335.0,2025-05-09,19.6,1.2,48.2
164335.0,2025-05-10,18.9,0.1,41.8
164335.0,2025-05-11,20.0,0.0,43.6
164335.0,2025-05-12,9.3,0.0,24.8
164335.0,2025-05-13,22.0,0.0,47.9
164335.0,2025-05-14,23.2,0.0,45.7
164335.0,2025-05-15,20.5,0.2,40.3
164335.0,2025-05-16,24.2,1.4,48.6
164335.0,2025-05-17,23.1,1.9,51.8
164335.0,2025-05-18,26.0,78.5,52.2
164335.0,2025-05-19,27.8,4.2,61.6
164335.0,2025-05-20,20.0,4.5,50.8
164335.0,2025-05-21,15.4,0.0,34.9
164335.0,2025-05-22,13.5,0.1,32.4
164335.0,2025-05-23,18.1,0.1,40.3
164335.0,2025-05-24,25.6,0.0,53.6
164335.0,2025-05-25,26.1,11.9,56.9
164335.0,2025-05-26,18.6,14.1,36.0
164335.0,2025-05-27,13.6,0.5,31.0
164335.0,2025-05-28,11.7,2.1,29.2
164335.0,2025-05-29,11.1,2.6,25.9
164335.0,2025-05-30,13.3,41.0,30.2
164335.0,2025-05-31,7.1,0.0,19.8
164335.0,2025-06-01,19.2,14.6,43.6
164335.0,2025-06-02,18.1,0.1,39.6
164335.0,2025-06-03,25.0,7.1,57.6
164335.0,2025-06-04,16.0,37.8,36.0
164335.0,2025-06-05,13.0,6.6,31.7
164335.0,2025-06-06,15.5,0.0,33.8
164335.0,2025-06-07,19.3,3.7,37.8
164335.0,2025-06-08,19.7,49.8,44.3
164335.0,2025-06-09,16.2,24.9,40.0
164335.0,2025-06-10,11.7,0.0,26.6
164335.0,2025-06-11,15.1,31.7,33.1
164335.0,2025-06-12,12.1,22.8,20.5
164335.0,2025-06-13,13.3,0.1,30.6
164335.0,2025-06-14,17.4,4.9,36.7
164335.0,2025-06-15,16.7,20.3,32.8
164335.0,2025-06-16,10.3,0.0,33.1
164335.0,2025-06-17,24.2,0.0,51.5
164335.0,2025-06-18,24.4,10.4,50.8
164335.0,2025-06-19,15.6,4.3,51.5
164335.0,2025-06-20,18.4,0.0,45.7
164335.0,2025-06-21,24.4,0.0,53.6
164335.0,2025-06-22,21.3,0.0,46.4
164335.0,2025-06-23,17.5,0.0,37.1
164335.0,2025-06-24,15.4,0.2,36.7
164335.0,2025-06-25,14.3,3.4,36.0
164335.0,2025-06-26,13.7,0.7,31.3
164335.0,2025-06-27,13.7,0.4,32.0
164335.0,2025-06-28,15.4,0.0,34.9
164335.0,2025-06-29,16.2,0.0,39.6
164335.0,2025-06-30,18.4,19.3,39.2
164335.0,2025-07-01,10.1,2.0,26.6
164335.0,2025-07-02,8.4,0.2,20.5
164335.0,2025-07-03,13.9,7.8,32.4
164335.0,2025-07-04,20.1,4.0,45.7
164335.0,2025-07-05,17.8,0.9,42.1
164335.0,2025-07-06,18.0,3.8,44.3
164335.0,2025-07-07,16.9,32.1,33.1
164335.0,2025-07-08,14.9,4.2,43.9
164335.0,2025-07-09,16.0,4.8,35.3
164335.0,2025-07-10,16.2,0.0,35.3
164335.0,2025-07-11,22.0,0.7,49.0
164335.0,2025-07-12,19.4,3.7,42.8
164335.0,2025-07-13,23.3,3.3,47.9
164335.0,2025-07-14,11.8,15.1,32.0
164335.0,2025-07-15,16.2,0.1,36.0
164335.0,2025-07-16,15.7,0.1,35.6
164335.0,2025-07-17,11.1,0.0,26.6
164335.0,2025-07-18,12.3,0.0,25.6
164335.0,2025-07-19,17.5,0.0,38.9
